timestamp,SOXL,SOXX
2023-08-28 19:00:00+00:00,21.1338,489.7637
2023-08-28 19:01:00+00:00,21.1,489.55
2023-08-28 19:02:00+00:00,21.145,489.72
2023-08-28 19:03:00+00:00,21.165,490.18
2023-08-28 19:04:00+00:00,21.1887,490.05
2023-08-28 19:05:00+00:00,21.16,489.89
2023-08-28 19:06:00+00:00,21.18,489.89
2023-08-28 19:07:00+00:00,21.1938,489.89
2023-08-28 19:08:00+00:00,21.2,490.26
2023-08-28 19:09:00+00:00,21.24,490.59
2023-08-28 19:10:00+00:00,21.225,490.39
2023-08-28 19:11:00+00:00,21.2068,490.21
2023-08-28 19:12:00+00:00,21.16,489.84
2023-08-28 19:13:00+00:00,21.1877,489.95
2023-08-28 19:14:00+00:00,21.17,489.93
2023-08-28 19:15:00+00:00,21.125,489.7901
2023-08-28 19:16:00+00:00,21.1333,489.84
2023-08-28 19:17:00+00:00,21.1495,489.84
2023-08-28 19:18:00+00:00,21.16,489.86
2023-08-28 19:19:00+00:00,21.135,489.8
2023-08-28 19:20:00+00:00,21.0903,489.43
2023-08-28 19:21:00+00:00,21.08,489.27
2023-08-28 19:22:00+00:00,21.0899,489.44
2023-08-28 19:23:00+00:00,21.05,489.11
2023-08-28 19:24:00+00:00,21.071,489.27
2023-08-28 19:25:00+00:00,21.1074,489.5
2023-08-28 19:26:00+00:00,21.1,489.33
2023-08-28 19:27:00+00:00,21.11,489.53
2023-08-28 19:28:00+00:00,21.13,489.675
2023-08-28 19:29:00+00:00,21.11,489.57
2023-08-28 19:30:00+00:00,21.07,489.2
2023-08-28 19:31:00+00:00,21.075,489.365
2023-08-28 19:32:00+00:00,21.145,489.77
2023-08-28 19:33:00+00:00,21.175,490.02
2023-08-28 19:34:00+00:00,21.16,489.87
2023-08-28 19:35:00+00:00,21.1922,490.13
2023-08-28 19:36:00+00:00,21.2,490.25
2023-08-28 19:37:00+00:00,21.21,490.35
2023-08-28 19:38:00+00:00,21.2201,490.54
2023-08-28 19:39:00+00:00,21.185,490.16
2023-08-28 19:40:00+00:00,21.21,490.4
2023-08-28 19:41:00+00:00,21.231,490.48
2023-08-28 19:42:00+00:00,21.21,490.3
2023-08-28 19:43:00+00:00,21.2499,490.59
2023-08-28 19:44:00+00:00,21.2601,490.79
2023-08-28 19:45:00+00:00,21.32,491.28
2023-08-28 19:46:00+00:00,21.385,491.72
2023-08-28 19:47:00+00:00,21.42,492.05
2023-08-28 19:48:00+00:00,21.342,491.41
2023-08-28 19:49:00+00:00,21.29,491.03
2023-08-28 19:50:00+00:00,21.305,491.02
2023-08-28 19:51:00+00:00,21.2902,490.99
2023-08-28 19:52:00+00:00,21.2941,490.97
2023-08-28 19:53:00+00:00,21.36,491.43
2023-08-28 19:54:00+00:00,21.35,491.46
2023-08-28 19:55:00+00:00,21.39,491.82
2023-08-28 19:56:00+00:00,21.3747,491.625
2023-08-28 19:57:00+00:00,21.38,491.69
2023-08-28 19:58:00+00:00,21.405,491.77
2023-08-28 19:59:00+00:00,21.41,491.92
2023-08-28 20:00:00+00:00,21.38,491.86
2023-08-28 20:01:00+00:00,21.4,491.86
2023-08-28 20:02:00+00:00,21.41,491.86
2023-08-28 20:03:00+00:00,21.42,491.86
2023-08-28 20:04:00+00:00,21.42,491.86
2023-08-28 20:05:00+00:00,21.42,491.86
2023-08-28 20:06:00+00:00,21.43,491.86
2023-08-28 20:07:00+00:00,21.42,491.86
2023-08-28 20:08:00+00:00,21.43,492.0
2023-08-28 20:09:00+00:00,21.43,492.0
2023-08-28 20:10:00+00:00,21.44,492.0
2023-08-28 20:11:00+00:00,21.43,492.0
2023-08-28 20:12:00+00:00,21.44,492.0
2023-08-28 20:13:00+00:00,21.43,492.0
2023-08-28 20:14:00+00:00,21.44,492.0
2023-08-28 20:15:00+00:00,21.45,491.86
2023-08-28 20:16:00+00:00,21.44,491.86
2023-08-28 20:17:00+00:00,21.39,491.86
2023-08-28 20:18:00+00:00,21.38,491.86
2023-08-28 20:19:00+00:00,21.41,492.0
2023-08-28 20:20:00+00:00,21.41,492.0
2023-08-28 20:21:00+00:00,21.43,492.1
2023-08-28 20:22:00+00:00,21.42,492.1
2023-08-28 20:23:00+00:00,21.42,492.1
2023-08-28 20:24:00+00:00,21.42,492.1
2023-08-28 20:25:00+00:00,21.42,492.1
2023-08-28 20:26:00+00:00,21.43,492.1
2023-08-28 20:27:00+00:00,21.42,492.1
2023-08-28 20:28:00+00:00,21.42,492.1
2023-08-28 20:29:00+00:00,21.41,492.1
2023-08-28 20:30:00+00:00,21.42,492.1
2023-08-28 20:31:00+00:00,21.43,492.1
2023-08-28 20:32:00+00:00,21.42,492.1
2023-08-28 20:33:00+00:00,21.42,492.1
2023-08-28 20:34:00+00:00,21.43,492.1
2023-08-28 20:35:00+00:00,21.4295,492.1
2023-08-28 20:36:00+00:00,21.42,492.1
2023-08-28 20:37:00+00:00,21.42,492.1
2023-08-28 20:38:00+00:00,21.42,492.1
2023-08-28 20:39:00+00:00,21.42,492.1
2023-08-28 20:40:00+00:00,21.42,492.1
2023-08-28 20:41:00+00:00,21.4201,492.1
2023-08-28 20:42:00+00:00,21.43,492.1
2023-08-28 20:43:00+00:00,21.42,492.1
2023-08-28 20:44:00+00:00,21.42,492.1
2023-08-28 20:45:00+00:00,21.42,492.1
2023-08-28 20:46:00+00:00,21.42,492.1
2023-08-28 20:47:00+00:00,21.42,492.1
2023-08-28 20:48:00+00:00,21.43,492.1
2023-08-28 20:49:00+00:00,21.43,492.1
2023-08-28 20:51:00+00:00,21.43,492.1
2023-08-28 20:52:00+00:00,21.4301,492.1
2023-08-28 20:53:00+00:00,21.43,492.1
2023-08-28 20:54:00+00:00,21.43,492.1
2023-08-28 20:55:00+00:00,21.42,492.1
2023-08-28 20:56:00+00:00,21.42,492.1
2023-08-28 20:57:00+00:00,21.43,492.1
2023-08-28 20:58:00+00:00,21.42,492.1
2023-08-28 20:59:00+00:00,21.42,492.1
2023-08-28 21:00:00+00:00,21.43,492.1
2023-08-28 21:01:00+00:00,21.42,492.1
2023-08-28 21:02:00+00:00,21.42,492.1
2023-08-28 21:03:00+00:00,21.42,492.1
2023-08-28 21:04:00+00:00,21.42,492.1
2023-08-28 21:05:00+00:00,21.43,492.1
2023-08-28 21:06:00+00:00,21.42,492.1
2023-08-28 21:07:00+00:00,21.43,492.1
2023-08-28 21:08:00+00:00,21.42,492.1
2023-08-28 21:09:00+00:00,21.42,492.1
2023-08-28 21:10:00+00:00,21.43,492.1
2023-08-28 21:11:00+00:00,21.44,492.1
2023-08-28 21:12:00+00:00,21.44,492.1
2023-08-28 21:13:00+00:00,21.44,492.1
2023-08-28 21:14:00+00:00,21.43,492.1
2023-08-28 21:15:00+00:00,21.43,492.1
2023-08-28 21:16:00+00:00,21.44,492.1
2023-08-28 21:18:00+00:00,21.43,492.1
2023-08-28 21:19:00+00:00,21.44,492.1
2023-08-28 21:20:00+00:00,21.44,492.1
2023-08-28 21:21:00+00:00,21.45,492.1
2023-08-28 21:22:00+00:00,21.44,492.1
2023-08-28 21:24:00+00:00,21.43,492.1
2023-08-28 21:25:00+00:00,21.44,492.1
2023-08-28 21:26:00+00:00,21.44,492.1
2023-08-28 21:27:00+00:00,21.45,492.1
2023-08-28 21:28:00+00:00,21.46,492.1
2023-08-28 21:30:00+00:00,21.46,492.1
2023-08-28 21:31:00+00:00,21.45,492.1
2023-08-28 21:32:00+00:00,21.47,492.1
2023-08-28 21:33:00+00:00,21.46,492.1
2023-08-28 21:34:00+00:00,21.46,492.1
2023-08-28 21:35:00+00:00,21.45,492.1
2023-08-28 21:36:00+00:00,21.45,492.1
2023-08-28 21:37:00+00:00,21.46,492.1
2023-08-28 21:38:00+00:00,21.46,492.1
2023-08-28 21:39:00+00:00,21.4608,492.1
2023-08-28 21:40:00+00:00,21.46,492.1
2023-08-28 21:41:00+00:00,21.46,492.1
2023-08-28 21:42:00+00:00,21.45,492.1
2023-08-28 21:43:00+00:00,21.45,492.1
2023-08-28 21:44:00+00:00,21.45,492.1
2023-08-28 21:45:00+00:00,21.46,492.1
2023-08-28 21:46:00+00:00,21.46,492.1
2023-08-28 21:47:00+00:00,21.48,492.1
2023-08-28 21:48:00+00:00,21.49,492.1
2023-08-28 21:50:00+00:00,21.47,492.1
2023-08-28 21:51:00+00:00,21.46,492.1
2023-08-28 21:52:00+00:00,21.4602,492.1
2023-08-28 21:53:00+00:00,21.46,492.1
2023-08-28 21:54:00+00:00,21.46,492.1
2023-08-28 21:55:00+00:00,21.46,492.1
2023-08-28 21:56:00+00:00,21.47,492.1
2023-08-28 21:57:00+00:00,21.47,492.1
2023-08-28 21:58:00+00:00,21.48,492.1
2023-08-28 21:59:00+00:00,21.48,492.1
2023-08-28 22:00:00+00:00,21.49,492.1
2023-08-28 22:01:00+00:00,21.471,492.1
2023-08-28 22:02:00+00:00,21.49,492.1
2023-08-28 22:03:00+00:00,21.5002,492.1
2023-08-28 22:04:00+00:00,21.52,492.1
2023-08-28 22:05:00+00:00,21.52,492.1
2023-08-28 22:06:00+00:00,21.5,492.1
2023-08-28 22:07:00+00:00,21.5,492.1
2023-08-28 22:08:00+00:00,21.51,492.1
2023-08-28 22:09:00+00:00,21.51,492.1
2023-08-28 22:10:00+00:00,21.5,492.1
2023-08-28 22:11:00+00:00,21.51,492.1
2023-08-28 22:12:00+00:00,21.5072,492.1
2023-08-28 22:13:00+00:00,21.49,492.1
2023-08-28 22:14:00+00:00,21.49,492.1
2023-08-28 22:15:00+00:00,21.5,492.1
2023-08-28 22:16:00+00:00,21.5,492.1
2023-08-28 22:18:00+00:00,21.49,492.1
2023-08-28 22:19:00+00:00,21.49,492.1
2023-08-28 22:20:00+00:00,21.5,492.1
2023-08-28 22:21:00+00:00,21.49,492.1
2023-08-28 22:22:00+00:00,21.4791,492.1
2023-08-28 22:23:00+00:00,21.4707,492.1
2023-08-28 22:24:00+00:00,21.47,492.1
2023-08-28 22:25:00+00:00,21.48,492.1
2023-08-28 22:26:00+00:00,21.47,492.1
2023-08-28 22:27:00+00:00,21.47,492.1
2023-08-28 22:28:00+00:00,21.46,492.1
2023-08-28 22:29:00+00:00,21.46,492.1
2023-08-28 22:30:00+00:00,21.46,492.1
2023-08-28 22:31:00+00:00,21.48,492.1
2023-08-28 22:33:00+00:00,21.48,492.1
2023-08-28 22:34:00+00:00,21.46,492.1
2023-08-28 22:35:00+00:00,21.48,492.1
2023-08-28 22:36:00+00:00,21.46,492.1
2023-08-28 22:37:00+00:00,21.48,492.1
2023-08-28 22:38:00+00:00,21.48,492.1
2023-08-28 22:39:00+00:00,21.47,492.1
2023-08-28 22:40:00+00:00,21.47,492.1
2023-08-28 22:41:00+00:00,21.46,492.1
2023-08-28 22:42:00+00:00,21.49,492.1
2023-08-28 22:43:00+00:00,21.49,492.1
2023-08-28 22:44:00+00:00,21.48,492.1
2023-08-28 22:45:00+00:00,21.48,492.1
2023-08-28 22:46:00+00:00,21.49,492.1
2023-08-28 22:47:00+00:00,21.49,492.1
2023-08-28 22:50:00+00:00,21.45,492.1
2023-08-28 22:51:00+00:00,21.48,492.1
2023-08-28 22:52:00+00:00,21.48,492.1
2023-08-28 22:53:00+00:00,21.49,492.1
2023-08-28 22:54:00+00:00,21.46,492.1
2023-08-28 22:55:00+00:00,21.48,492.1
2023-08-28 22:56:00+00:00,21.48,492.1
2023-08-28 22:58:00+00:00,21.49,492.1
2023-08-28 22:59:00+00:00,21.5,492.1
2023-08-28 23:00:00+00:00,21.49,492.1
2023-08-28 23:01:00+00:00,21.49,492.1
2023-08-28 23:02:00+00:00,21.47,492.1
2023-08-28 23:03:00+00:00,21.49,492.1
2023-08-28 23:05:00+00:00,21.47,492.1
2023-08-28 23:06:00+00:00,21.48,492.1
2023-08-28 23:07:00+00:00,21.47,492.1
2023-08-28 23:09:00+00:00,21.46,492.1
2023-08-28 23:13:00+00:00,21.46,492.1
2023-08-28 23:14:00+00:00,21.47,492.1
2023-08-28 23:17:00+00:00,21.47,492.1
2023-08-28 23:18:00+00:00,21.47,492.1
2023-08-28 23:20:00+00:00,21.47,492.1
2023-08-28 23:21:00+00:00,21.46,492.1
2023-08-28 23:22:00+00:00,21.45,492.1
2023-08-28 23:23:00+00:00,21.45,492.1
2023-08-28 23:24:00+00:00,21.45,492.1
2023-08-28 23:25:00+00:00,21.45,492.1
2023-08-28 23:27:00+00:00,21.45,492.1
2023-08-28 23:28:00+00:00,21.46,492.1
2023-08-28 23:30:00+00:00,21.47,492.1
2023-08-28 23:32:00+00:00,21.46,492.1
2023-08-28 23:33:00+00:00,21.46,492.1
2023-08-28 23:35:00+00:00,21.46,492.1
2023-08-28 23:36:00+00:00,21.45,492.1
2023-08-28 23:37:00+00:00,21.46,492.1
2023-08-28 23:38:00+00:00,21.45,492.1
2023-08-28 23:39:00+00:00,21.46,492.1
2023-08-28 23:40:00+00:00,21.47,492.1
2023-08-28 23:41:00+00:00,21.46,492.1
2023-08-28 23:42:00+00:00,21.46,492.1
2023-08-28 23:43:00+00:00,21.45,492.1
2023-08-28 23:44:00+00:00,21.46,492.1
2023-08-28 23:45:00+00:00,21.45,492.1
2023-08-28 23:46:00+00:00,21.45,492.1
2023-08-28 23:47:00+00:00,21.46,492.1
2023-08-28 23:48:00+00:00,21.46,492.1
2023-08-28 23:49:00+00:00,21.45,492.1
2023-08-28 23:50:00+00:00,21.45,492.1
2023-08-28 23:51:00+00:00,21.46,492.1
2023-08-28 23:52:00+00:00,21.45,492.1
2023-08-28 23:53:00+00:00,21.46,492.1
2023-08-28 23:54:00+00:00,21.4596,492.1
2023-08-28 23:55:00+00:00,21.4501,492.1
2023-08-28 23:56:00+00:00,21.46,492.1
2023-08-28 23:57:00+00:00,21.5,492.1
2023-08-28 23:58:00+00:00,21.46,492.1
2023-08-28 23:59:00+00:00,21.5,492.1
2023-08-29 08:00:00+00:00,21.425,492.1
2023-08-29 08:01:00+00:00,21.41,492.1
2023-08-29 08:02:00+00:00,21.38,492.1
2023-08-29 08:03:00+00:00,21.33,492.1
2023-08-29 08:04:00+00:00,21.34,492.1
2023-08-29 08:05:00+00:00,21.32,492.1
2023-08-29 08:06:00+00:00,21.28,492.1
2023-08-29 08:07:00+00:00,21.3,492.1
2023-08-29 08:08:00+00:00,21.33,492.1
2023-08-29 08:09:00+00:00,21.32,492.1
2023-08-29 08:10:00+00:00,21.29,492.1
2023-08-29 08:11:00+00:00,21.25,492.1
2023-08-29 08:12:00+00:00,21.22,492.1
2023-08-29 08:13:00+00:00,21.2,492.1
2023-08-29 08:14:00+00:00,21.19,492.1
2023-08-29 08:15:00+00:00,21.22,492.1
2023-08-29 08:16:00+00:00,21.225,492.1
2023-08-29 08:17:00+00:00,21.23,492.1
2023-08-29 08:18:00+00:00,21.24,492.1
2023-08-29 08:19:00+00:00,21.24,492.1
2023-08-29 08:20:00+00:00,21.24,492.1
2023-08-29 08:21:00+00:00,21.27,492.1
2023-08-29 08:22:00+00:00,21.32,492.1
2023-08-29 08:23:00+00:00,21.33,492.1
2023-08-29 08:24:00+00:00,21.3,492.1
2023-08-29 08:25:00+00:00,21.28,492.1
2023-08-29 08:26:00+00:00,21.28,492.1
2023-08-29 08:27:00+00:00,21.28,492.1
2023-08-29 08:28:00+00:00,21.28,492.1
2023-08-29 08:29:00+00:00,21.28,492.1
2023-08-29 08:30:00+00:00,21.28,492.1
2023-08-29 08:31:00+00:00,21.295,492.1
2023-08-29 08:32:00+00:00,21.3,492.1
2023-08-29 08:33:00+00:00,21.31,492.1
2023-08-29 08:34:00+00:00,21.29,492.1
2023-08-29 08:35:00+00:00,21.31,492.1
2023-08-29 08:36:00+00:00,21.35,492.1
2023-08-29 08:37:00+00:00,21.36,492.1
2023-08-29 08:38:00+00:00,21.34,492.1
2023-08-29 08:39:00+00:00,21.34,492.1
2023-08-29 08:40:00+00:00,21.33,492.1
2023-08-29 08:41:00+00:00,21.34,492.1
2023-08-29 08:42:00+00:00,21.34,492.1
2023-08-29 08:43:00+00:00,21.35,492.1
2023-08-29 08:44:00+00:00,21.34,492.1
2023-08-29 08:45:00+00:00,21.34,492.1
2023-08-29 08:46:00+00:00,21.34,492.1
2023-08-29 08:47:00+00:00,21.34,492.1
2023-08-29 08:48:00+00:00,21.34,492.1
2023-08-29 08:49:00+00:00,21.33,492.1
2023-08-29 08:50:00+00:00,21.33,492.1
2023-08-29 08:51:00+00:00,21.33,492.1
2023-08-29 08:52:00+00:00,21.31,492.1
2023-08-29 08:53:00+00:00,21.29,492.1
2023-08-29 08:54:00+00:00,21.29,492.1
2023-08-29 08:55:00+00:00,21.3,492.1
2023-08-29 08:56:00+00:00,21.32,492.1
2023-08-29 08:57:00+00:00,21.31,492.1
2023-08-29 08:58:00+00:00,21.29,492.1
2023-08-29 08:59:00+00:00,21.27,492.1
2023-08-29 09:00:00+00:00,21.26,492.1
2023-08-29 09:01:00+00:00,21.29,492.1
2023-08-29 09:02:00+00:00,21.28,492.1
2023-08-29 09:03:00+00:00,21.27,492.1
2023-08-29 09:04:00+00:00,21.28,492.1
2023-08-29 09:05:00+00:00,21.28,492.1
2023-08-29 09:06:00+00:00,21.29,492.1
2023-08-29 09:07:00+00:00,21.29,492.1
2023-08-29 09:08:00+00:00,21.3,492.1
2023-08-29 09:09:00+00:00,21.3,492.1
2023-08-29 09:10:00+00:00,21.29,492.1
2023-08-29 09:11:00+00:00,21.305,492.1
2023-08-29 09:12:00+00:00,21.3,492.1
2023-08-29 09:13:00+00:00,21.3,492.1
2023-08-29 09:14:00+00:00,21.28,492.1
2023-08-29 09:15:00+00:00,21.28,492.1
2023-08-29 09:16:00+00:00,21.27,492.1
2023-08-29 09:17:00+00:00,21.27,492.1
2023-08-29 09:18:00+00:00,21.27,492.1
2023-08-29 09:19:00+00:00,21.26,492.1
2023-08-29 09:20:00+00:00,21.27,492.1
2023-08-29 09:21:00+00:00,21.28,492.1
2023-08-29 09:23:00+00:00,21.28,492.1
2023-08-29 09:24:00+00:00,21.28,492.1
2023-08-29 09:25:00+00:00,21.28,492.1
2023-08-29 09:26:00+00:00,21.3,492.1
2023-08-29 09:27:00+00:00,21.3,492.1
2023-08-29 09:28:00+00:00,21.3,492.1
2023-08-29 09:29:00+00:00,21.31,492.1
2023-08-29 09:30:00+00:00,21.31,492.1
2023-08-29 09:31:00+00:00,21.32,492.1
2023-08-29 09:32:00+00:00,21.32,492.1
2023-08-29 09:33:00+00:00,21.31,492.1
2023-08-29 09:34:00+00:00,21.32,492.1
2023-08-29 09:35:00+00:00,21.32,492.1
2023-08-29 09:36:00+00:00,21.32,492.1
2023-08-29 09:37:00+00:00,21.32,492.1
2023-08-29 09:39:00+00:00,21.36,492.1
2023-08-29 09:40:00+00:00,21.36,492.1
2023-08-29 09:41:00+00:00,21.36,492.1
2023-08-29 09:42:00+00:00,21.35,492.1
2023-08-29 09:43:00+00:00,21.37,492.1
2023-08-29 09:44:00+00:00,21.38,492.1
2023-08-29 09:45:00+00:00,21.38,492.1
2023-08-29 09:46:00+00:00,21.39,492.1
2023-08-29 09:47:00+00:00,21.41,492.1
2023-08-29 09:48:00+00:00,21.42,492.1
2023-08-29 09:49:00+00:00,21.415,492.1
2023-08-29 09:50:00+00:00,21.41,492.1
2023-08-29 09:51:00+00:00,21.42,492.1
2023-08-29 09:52:00+00:00,21.39,492.1
2023-08-29 09:53:00+00:00,21.4,492.1
2023-08-29 09:54:00+00:00,21.43,492.1
2023-08-29 09:55:00+00:00,21.43,492.1
2023-08-29 09:56:00+00:00,21.46,492.1
2023-08-29 09:57:00+00:00,21.45,492.1
2023-08-29 09:58:00+00:00,21.45,492.1
2023-08-29 09:59:00+00:00,21.47,492.1
2023-08-29 10:00:00+00:00,21.48,492.1
2023-08-29 10:01:00+00:00,21.48,492.1
2023-08-29 10:02:00+00:00,21.485,492.1
2023-08-29 10:03:00+00:00,21.49,492.1
2023-08-29 10:04:00+00:00,21.49,492.1
2023-08-29 10:05:00+00:00,21.515,492.1
2023-08-29 10:06:00+00:00,21.51,492.1
2023-08-29 10:07:00+00:00,21.52,492.1
2023-08-29 10:08:00+00:00,21.52,492.1
2023-08-29 10:09:00+00:00,21.53,492.1
2023-08-29 10:10:00+00:00,21.53,492.1
2023-08-29 10:11:00+00:00,21.52,492.1
2023-08-29 10:12:00+00:00,21.51,492.1
2023-08-29 10:13:00+00:00,21.48,492.1
2023-08-29 10:14:00+00:00,21.49,492.1
2023-08-29 10:15:00+00:00,21.48,492.1
2023-08-29 10:16:00+00:00,21.46,492.1
2023-08-29 10:17:00+00:00,21.46,492.1
2023-08-29 10:18:00+00:00,21.46,492.1
2023-08-29 10:19:00+00:00,21.42,492.1
2023-08-29 10:20:00+00:00,21.41,492.1
2023-08-29 10:21:00+00:00,21.42,492.1
2023-08-29 10:22:00+00:00,21.41,492.1
2023-08-29 10:23:00+00:00,21.4,492.1
2023-08-29 10:24:00+00:00,21.42,492.1
2023-08-29 10:25:00+00:00,21.42,492.1
2023-08-29 10:26:00+00:00,21.42,492.1
2023-08-29 10:27:00+00:00,21.42,492.1
2023-08-29 10:28:00+00:00,21.43,492.1
2023-08-29 10:29:00+00:00,21.455,492.1
2023-08-29 10:30:00+00:00,21.45,492.1
2023-08-29 10:32:00+00:00,21.455,492.1
2023-08-29 10:33:00+00:00,21.45,492.1
2023-08-29 10:34:00+00:00,21.46,492.1
2023-08-29 10:35:00+00:00,21.45,492.1
2023-08-29 10:36:00+00:00,21.43,492.1
2023-08-29 10:38:00+00:00,21.42,492.1
2023-08-29 10:39:00+00:00,21.43,492.1
2023-08-29 10:40:00+00:00,21.43,492.1
2023-08-29 10:41:00+00:00,21.435,492.1
2023-08-29 10:43:00+00:00,21.41,492.1
2023-08-29 10:44:00+00:00,21.44,492.1
2023-08-29 10:45:00+00:00,21.42,492.1
2023-08-29 10:47:00+00:00,21.39,492.1
2023-08-29 10:48:00+00:00,21.37,492.1
2023-08-29 10:49:00+00:00,21.36,492.1
2023-08-29 10:50:00+00:00,21.37,492.1
2023-08-29 10:51:00+00:00,21.37,492.1
2023-08-29 10:52:00+00:00,21.37,492.1
2023-08-29 10:53:00+00:00,21.38,492.1
2023-08-29 10:54:00+00:00,21.37,492.1
2023-08-29 10:55:00+00:00,21.375,492.1
2023-08-29 10:56:00+00:00,21.37,492.1
2023-08-29 10:57:00+00:00,21.35,492.1
2023-08-29 10:58:00+00:00,21.32,492.1
2023-08-29 10:59:00+00:00,21.34,492.1
2023-08-29 11:00:00+00:00,21.32,491.51
2023-08-29 11:01:00+00:00,21.34,491.51
2023-08-29 11:02:00+00:00,21.32,491.51
2023-08-29 11:03:00+00:00,21.32,491.51
2023-08-29 11:04:00+00:00,21.31,491.51
2023-08-29 11:05:00+00:00,21.32,491.51
2023-08-29 11:06:00+00:00,21.33,491.51
2023-08-29 11:07:00+00:00,21.35,491.51
2023-08-29 11:08:00+00:00,21.35,491.51
2023-08-29 11:09:00+00:00,21.36,491.51
2023-08-29 11:10:00+00:00,21.36,491.51
2023-08-29 11:11:00+00:00,21.33,491.51
2023-08-29 11:12:00+00:00,21.31,491.51
2023-08-29 11:13:00+00:00,21.31,491.51
2023-08-29 11:14:00+00:00,21.29,491.51
2023-08-29 11:15:00+00:00,21.32,491.51
2023-08-29 11:16:00+00:00,21.28,491.51
2023-08-29 11:17:00+00:00,21.3,491.51
2023-08-29 11:18:00+00:00,21.31,491.51
2023-08-29 11:19:00+00:00,21.28,491.51
2023-08-29 11:20:00+00:00,21.31,491.51
2023-08-29 11:21:00+00:00,21.34,491.51
2023-08-29 11:22:00+00:00,21.32,491.51
2023-08-29 11:23:00+00:00,21.3,491.51
2023-08-29 11:24:00+00:00,21.3,491.51
2023-08-29 11:25:00+00:00,21.29,491.51
2023-08-29 11:26:00+00:00,21.27,491.51
2023-08-29 11:27:00+00:00,21.25,491.51
2023-08-29 11:28:00+00:00,21.24,491.51
2023-08-29 11:29:00+00:00,21.24,491.51
2023-08-29 11:30:00+00:00,21.28,491.51
2023-08-29 11:31:00+00:00,21.28,491.51
2023-08-29 11:32:00+00:00,21.26,491.51
2023-08-29 11:33:00+00:00,21.27,491.51
2023-08-29 11:34:00+00:00,21.27,491.51
2023-08-29 11:35:00+00:00,21.27,491.51
2023-08-29 11:36:00+00:00,21.26,491.51
2023-08-29 11:37:00+00:00,21.24,491.51
2023-08-29 11:38:00+00:00,21.24,491.51
2023-08-29 11:39:00+00:00,21.24,491.51
2023-08-29 11:40:00+00:00,21.24,491.51
2023-08-29 11:41:00+00:00,21.25,491.51
2023-08-29 11:42:00+00:00,21.24,491.51
2023-08-29 11:43:00+00:00,21.24,491.51
2023-08-29 11:44:00+00:00,21.25,491.51
2023-08-29 11:45:00+00:00,21.24,491.51
2023-08-29 11:46:00+00:00,21.24,491.51
2023-08-29 11:47:00+00:00,21.27,491.51
2023-08-29 11:48:00+00:00,21.25,491.51
2023-08-29 11:49:00+00:00,21.27,491.51
2023-08-29 11:50:00+00:00,21.28,491.51
2023-08-29 11:51:00+00:00,21.27,491.51
2023-08-29 11:52:00+00:00,21.27,491.51
2023-08-29 11:53:00+00:00,21.26,491.51
2023-08-29 11:54:00+00:00,21.27,491.51
2023-08-29 11:55:00+00:00,21.25,491.51
2023-08-29 11:56:00+00:00,21.25,491.51
2023-08-29 11:57:00+00:00,21.24,491.51
2023-08-29 11:58:00+00:00,21.24,491.51
2023-08-29 11:59:00+00:00,21.25,491.51
2023-08-29 12:00:00+00:00,21.2495,491.51
2023-08-29 12:01:00+00:00,21.26,491.51
2023-08-29 12:02:00+00:00,21.24,491.51
2023-08-29 12:03:00+00:00,21.25,491.51
2023-08-29 12:04:00+00:00,21.26,491.51
2023-08-29 12:05:00+00:00,21.27,491.51
2023-08-29 12:06:00+00:00,21.29,491.51
2023-08-29 12:07:00+00:00,21.29,491.51
2023-08-29 12:08:00+00:00,21.29,491.51
2023-08-29 12:09:00+00:00,21.28,491.51
2023-08-29 12:10:00+00:00,21.27,491.51
2023-08-29 12:11:00+00:00,21.24,491.51
2023-08-29 12:12:00+00:00,21.23,491.51
2023-08-29 12:13:00+00:00,21.24,491.51
2023-08-29 12:14:00+00:00,21.23,491.51
2023-08-29 12:15:00+00:00,21.26,491.51
2023-08-29 12:16:00+00:00,21.24,491.51
2023-08-29 12:17:00+00:00,21.24,491.51
2023-08-29 12:18:00+00:00,21.2221,491.51
2023-08-29 12:19:00+00:00,21.23,491.51
2023-08-29 12:20:00+00:00,21.2,491.51
2023-08-29 12:21:00+00:00,21.22,491.51
2023-08-29 12:22:00+00:00,21.22,491.51
2023-08-29 12:23:00+00:00,21.17,493.39
2023-08-29 12:24:00+00:00,21.17,493.39
2023-08-29 12:25:00+00:00,21.185,493.39
2023-08-29 12:26:00+00:00,21.14,493.39
2023-08-29 12:27:00+00:00,21.11,493.39
2023-08-29 12:28:00+00:00,21.09,493.39
2023-08-29 12:29:00+00:00,21.11,493.39
2023-08-29 12:30:00+00:00,21.1,493.39
2023-08-29 12:31:00+00:00,21.09,493.39
2023-08-29 12:32:00+00:00,21.11,493.39
2023-08-29 12:33:00+00:00,21.13,493.39
2023-08-29 12:34:00+00:00,21.112,493.39
2023-08-29 12:35:00+00:00,21.11,493.39
2023-08-29 12:36:00+00:00,21.08,493.39
2023-08-29 12:37:00+00:00,21.09,493.39
2023-08-29 12:38:00+00:00,21.1,493.39
2023-08-29 12:39:00+00:00,21.09,489.39
2023-08-29 12:40:00+00:00,21.07,489.39
2023-08-29 12:41:00+00:00,21.08,489.39
2023-08-29 12:42:00+00:00,21.1,489.39
2023-08-29 12:43:00+00:00,21.11,489.39
2023-08-29 12:44:00+00:00,21.13,489.39
2023-08-29 12:45:00+00:00,21.15,489.39
